"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality","qual_gap","won_race","race_21"
909,822,2,76.759,22329,2,"2",2,1,2014,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","BOT","Valtteri","Bottas","Finnish",-0.454999999999998,0,0
909,3,1,76.54,22328,1,"1",1,1,2014,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","ROS","Nico","Rosberg","German",-0.673999999999992,1,0
910,822,3,83.354,22357,3,"8",8,1,2014,"Hungarian Grand Prix","Y","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","BOT","Valtteri","Bottas","Finnish",-0.0370000000000061,0,0
910,20,2,83.201,22356,2,"7",7,1,2014,"Hungarian Grand Prix","Y","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","VET","Sebastian","Vettel","German",-0.190000000000012,0,0
910,3,1,82.715,22353,1,"4",4,1,2014,"Hungarian Grand Prix","Y","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","ROS","Nico","Rosberg","German",-0.676000000000002,0,0
911,20,3,127.717,22377,3,"5",5,1,2014,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","VET","Sebastian","Vettel","German",-0.0689999999999884,0,0
911,3,1,125.591,22374,1,"2",2,1,2014,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","ROS","Nico","Rosberg","German",-2.19499999999999,0,0
912,822,3,84.697,22398,3,"4",4,1,2014,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BOT","Valtteri","Bottas","Finnish",-0.167999999999992,0,0
912,3,2,84.383,22396,2,"2",2,1,2014,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","ROS","Nico","Rosberg","German",-0.481999999999999,0,0
912,1,1,84.109,22395,1,"1",1,1,2014,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HAM","Lewis","Hamilton","British",-0.756,1,0
913,817,3,105.854,22419,3,"3",3,1,2014,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","RIC","Daniel","Ricciardo","Australian",-0.0479999999999734,0,0
913,1,1,105.681,22417,1,"1",1,1,2014,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","HAM","Lewis","Hamilton","British",-0.220999999999975,1,0
916,822,3,96.906,22486,3,"5",5,1,2014,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","BOT","Valtteri","Bottas","Finnish",-0.299000000000007,0,0
916,1,2,96.443,22482,2,"1",1,1,2014,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","HAM","Lewis","Hamilton","British",-0.762,1,0
916,3,1,96.067,22483,1,"2",2,1,2014,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","ROS","Nico","Rosberg","German",-1.13800000000001,0,0
917,13,3,70.247,22502,3,"3",3,1,2014,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","MAS","Felipe","Massa","Brazilian",-0.0580000000000069,0,0
917,1,2,70.056,22501,2,"2",2,1,2014,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","HAM","Lewis","Hamilton","British",-0.249000000000009,0,0
917,3,1,70.023,22500,1,"1",1,1,2014,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","ROS","Nico","Rosberg","German",-0.282000000000011,1,0
918,822,3,101.025,22520,3,"3",3,1,2014,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","BOT","Valtteri","Bottas","Finnish",-0.0939999999999941,0,0
918,1,2,100.866,22518,2,"1",1,1,2014,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British",-0.252999999999986,1,0
918,3,1,100.48,22531,1,"14",14,11,2014,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","ROS","Nico","Rosberg","German",-0.63900000000001,0,0
926,13,3,87.718,22541,3,"4",4,1,2015,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","MAS","Felipe","Massa","Brazilian",-0.0390000000000015,0,0
926,3,2,86.921,22539,2,"2",2,1,2015,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","ROS","Nico","Rosberg","German",-0.835999999999999,0,0
926,1,1,86.327,22538,1,"1",1,1,2015,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British",-1.43000000000001,1,0
927,3,3,110.299,22558,3,"3",3,1,2015,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","ROS","Nico","Rosberg","German",-1.24199999999999,0,0
927,20,2,109.908,22556,2,"1",1,1,2015,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","VET","Sebastian","Vettel","German",-1.63300000000001,1,0
927,1,1,109.834,22557,1,"2",2,1,2015,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","HAM","Lewis","Hamilton","British",-1.70699999999999,0,0
928,20,3,96.687,22578,3,"3",3,1,2015,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","VET","Sebastian","Vettel","German",-0.266999999999996,0,0
928,3,2,95.828,22577,2,"2",2,1,2015,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ROS","Nico","Rosberg","German",-1.126,0,0
928,1,1,95.782,22576,1,"1",1,1,2015,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British",-1.172,1,0
929,3,3,93.129,22598,3,"3",3,1,2015,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ROS","Nico","Rosberg","German",-0.0980000000000132,0,0
929,20,2,92.982,22600,2,"5",5,1,2015,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German",-0.245000000000005,0,0
929,1,1,92.571,22596,1,"1",1,1,2015,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British",-0.656000000000006,1,0
930,20,3,85.458,22618,3,"3",3,1,2015,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VET","Sebastian","Vettel","German",-0.236000000000004,0,0
930,1,2,84.948,22617,2,"2",2,1,2015,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",-0.746000000000009,0,0
930,3,1,84.681,22616,1,"1",1,1,2015,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","ROS","Nico","Rosberg","German",-1.01300000000001,1,0
931,20,3,75.849,22637,3,"2",2,1,2015,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VET","Sebastian","Vettel","German",-0.191999999999993,0,0
931,3,2,75.44,22636,2,"1",1,1,2015,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","ROS","Nico","Rosberg","German",-0.600999999999999,1,0
931,1,1,75.098,22638,1,"3",3,1,2015,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British",-0.942999999999998,0,0
932,8,3,75.014,22659,3,"4",4,1,2015,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","RAI","Kimi","Räikkönen","Finnish",-0.0880000000000081,0,0
932,3,2,74.702,22657,2,"2",2,1,2015,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","ROS","Nico","Rosberg","German",-0.400000000000006,0,0
932,1,1,74.393,22656,1,"1",1,1,2015,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British",-0.709000000000003,1,0
933,20,3,68.81,22679,3,"4",4,1,2015,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","VET","Sebastian","Vettel","German",-0.381999999999991,0,0
933,3,2,68.655,22676,2,"1",1,1,2015,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","ROS","Nico","Rosberg","German",-0.536999999999992,1,0
933,1,1,68.455,22677,1,"2",2,1,2015,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","HAM","Lewis","Hamilton","British",-0.736999999999995,0,0
934,13,3,93.085,22699,3,"4",4,1,2015,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","MAS","Felipe","Massa","Brazilian",-0.063999999999993,0,0
934,3,2,92.361,22697,2,"2",2,1,2015,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","ROS","Nico","Rosberg","German",-0.788000000000011,0,0
934,1,1,92.248,22696,1,"1",1,1,2015,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HAM","Lewis","Hamilton","British",-0.90100000000001,1,0
937,822,3,108.537,22744,3,"9",9,131,2015,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","BOT","Valtteri","Bottas","Finnish",-0.0240000000000009,0,0
937,3,2,107.655,22737,2,"2",2,1,2015,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","ROS","Nico","Rosberg","German",-0.906000000000006,0,0
937,1,1,107.197,22736,1,"1",1,1,2015,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British",-1.364,1,0
938,20,3,83.685,22757,3,"2",2,1,2015,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","VET","Sebastian","Vettel","German",-0.0180000000000007,0,0
938,8,2,83.631,22760,2,"5",5,1,2015,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","RAI","Kimi","Räikkönen","Finnish",-0.0720000000000027,0,0
938,1,1,83.397,22756,1,"1",1,1,2015,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HAM","Lewis","Hamilton","British",-0.305999999999997,1,0
939,8,3,104.667,22778,3,"3",3,1,2015,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","RAI","Kimi","Räikkönen","Finnish",-0.078000000000003,0,0
939,817,2,104.428,22777,2,"2",2,1,2015,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","RIC","Daniel","Ricciardo","Australian",-0.317000000000007,0,0
939,20,1,103.885,22776,1,"1",1,1,2015,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German",-0.860000000000014,1,0
940,822,3,93.024,22800,3,"5",5,1,2015,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BOT","Valtteri","Bottas","Finnish",-0.221000000000004,0,0
940,1,2,92.66,22796,2,"1",1,1,2015,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","HAM","Lewis","Hamilton","British",-0.585000000000008,1,0
940,3,1,92.584,22797,1,"2",2,1,2015,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","ROS","Nico","Rosberg","German",-0.661000000000001,0,0
941,822,3,97.912,22827,3,"12",12,4,2015,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","BOT","Valtteri","Bottas","Finnish",-0.0529999999999973,0,0
941,1,2,97.433,22816,2,"1",1,1,2015,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","HAM","Lewis","Hamilton","British",-0.532000000000011,1,0
942,817,3,116.495,22846,3,"10",10,1,2015,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","RIC","Daniel","Ricciardo","Australian",-1.14499999999998,0,0
942,1,2,116.871,22837,2,"1",1,1,2015,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","HAM","Lewis","Hamilton","British",-0.768999999999977,1,0
942,3,1,116.671,22838,1,"2",2,1,2015,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","ROS","Nico","Rosberg","German",-0.968999999999994,0,0
943,1,2,79.668,22858,2,"2",2,1,2015,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","HAM","Lewis","Hamilton","British",-0.72999999999999,0,0
943,3,1,79.48,22857,1,"1",1,1,2015,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","ROS","Nico","Rosberg","German",-0.917999999999992,1,0
944,20,3,71.804,22879,3,"3",3,1,2015,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German",-0.280999999999992,0,0
944,1,2,71.36,22878,2,"2",2,1,2015,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","HAM","Lewis","Hamilton","British",-0.724999999999994,0,0
944,3,1,71.282,22877,1,"1",1,1,2015,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","ROS","Nico","Rosberg","German",-0.802999999999997,1,0
945,8,3,101.051,22899,3,"3",3,1,2015,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","RAI","Kimi","Räikkönen","Finnish",-0.13300000000001,0,0
945,1,2,100.614,22898,2,"2",2,1,2015,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British",-0.569999999999993,0,0
945,3,1,100.237,22897,1,"1",1,1,2015,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","ROS","Nico","Rosberg","German",-0.947000000000003,1,0
948,20,3,84.675,22919,3,"3",3,1,2016,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VET","Sebastian","Vettel","German",-0.358000000000004,0,0
948,3,2,84.197,22917,2,"1",1,1,2016,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","ROS","Nico","Rosberg","German",-0.835999999999999,1,0
948,1,1,83.837,22918,1,"2",2,1,2016,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British",-1.196,0,0
949,3,2,89.57,22939,2,"1",1,1,2016,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ROS","Nico","Rosberg","German",-0.674000000000007,1,0
949,1,1,89.493,22941,1,"3",3,1,2016,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British",-0.751000000000005,0,0
950,8,3,95.972,22965,3,"5",5,1,2016,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","RAI","Kimi","Räikkönen","Finnish",-0.274000000000001,0,0
950,817,2,95.917,22964,2,"4",4,1,2016,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","RIC","Daniel","Ricciardo","Australian",-0.329000000000008,0,0
950,3,1,95.402,22961,1,"1",1,1,2016,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ROS","Nico","Rosberg","German",-0.844000000000023,1,0
951,8,4,96.663,22985,3,"3",3,1,2016,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","RAI","Kimi","Räikkönen","Finnish",0,0,0
951,822,3,96.536,22986,2,"4",4,1,2016,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","BOT","Valtteri","Bottas","Finnish",-0.12700000000001,0,0
951,3,1,95.417,22983,1,"1",1,1,2016,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","ROS","Nico","Rosberg","German",-1.24600000000001,1,0
952,817,3,82.68,23008,3,"4",4,1,2016,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","RIC","Daniel","Ricciardo","Australian",-0.406999999999996,0,0
953,1,3,73.942,23027,3,"1",1,1,2016,"Monaco Grand Prix","Y","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British",-0.610000000000014,1,0
953,3,2,73.791,23033,2,"7",7,1,2016,"Monaco Grand Prix","Y","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","ROS","Nico","Rosberg","German",-0.76100000000001,0,0
953,817,1,73.622,23028,1,"2",2,1,2016,"Monaco Grand Prix","Y","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","RIC","Daniel","Ricciardo","Australian",-0.930000000000007,0,0
954,20,3,72.99,23050,3,"2",2,1,2016,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German",-0.176000000000002,0,0
954,3,2,72.874,23053,2,"5",5,1,2016,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","ROS","Nico","Rosberg","German",-0.292000000000002,0,0
954,1,1,72.812,23049,1,"1",1,1,2016,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British",-0.353999999999999,1,0
955,20,4,103.966,23072,3,"2",2,1,2016,"European Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","VET","Sebastian","Vettel","German",0,0,0
955,817,3,103.966,23077,2,"7",7,1,2016,"European Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","RIC","Daniel","Ricciardo","Australian",0,0,0
955,3,1,102.758,23071,1,"1",1,1,2016,"European Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","ROS","Nico","Rosberg","German",-1.208,1,0
956,807,3,69.285,23111,2,"19",19,23,2016,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","HUL","Nico","Hülkenberg","German",-0.496000000000009,0,0
956,1,1,67.922,23093,1,"1",1,1,2016,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","HAM","Lewis","Hamilton","British",-1.85900000000001,1,0
957,830,3,90.313,23116,3,"2",2,1,2016,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VER","Max","Verstappen","Dutch",-0.305000000000007,0,0
957,3,2,89.606,23117,2,"3",3,1,2016,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","ROS","Nico","Rosberg","German",-1.012,0,0
957,1,1,89.287,23115,1,"1",1,1,2016,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HAM","Lewis","Hamilton","British",-1.33099999999999,1,0
958,817,3,80.28,23139,3,"3",3,1,2016,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","RIC","Daniel","Ricciardo","Australian",-0.277000000000001,0,0
958,1,2,80.108,23137,2,"1",1,1,2016,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","HAM","Lewis","Hamilton","British",-0.448999999999998,1,0
958,3,1,79.965,23138,1,"2",2,1,2016,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","ROS","Nico","Rosberg","German",-0.591999999999999,0,0
959,817,3,74.726,23160,3,"2",2,1,2016,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","RIC","Daniel","Ricciardo","Australian",-0.108000000000004,0,0
959,1,2,74.47,23159,2,"1",1,1,2016,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","HAM","Lewis","Hamilton","British",-0.364000000000004,1,0
959,3,1,74.363,23162,1,"4",4,1,2016,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","ROS","Nico","Rosberg","German",-0.471000000000004,0,0
960,8,3,106.91,23189,3,"9",9,1,2016,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","RAI","Kimi","Räikkönen","Finnish",-0.198000000000008,0,0
